Timestamp,Value,Category,
2020/7/1 20:50,42144.0136,0,
2020/7/2 22:30,42144.0346,0,
2020/7/3 20:46,42144.0726,0,
2020/7/4 19:10,42144.0973,0,
2020/7/4 21:51,42144.099,0,
2020/7/4 23:31,42144.1054,0,
2020/7/5 20:16,42144.1275,0,
2020/7/6 1:17,42144.134,0,
2020/7/6 19:25,42144.1622,0,
2020/7/7 0:35,42144.155,0,
2020/7/7 21:15,42144.1891,0,
2020/7/8 7:55,42144.2087,0,
2020/7/8 20:06,42144.2224,0,
2020/7/9 0:39,42144.2286,0,
2020/7/9 19:46,42144.2538,0,
2020/7/10 0:58,42144.2683,0,
2020/7/10 19:55,42144.2913,0,
2020/7/11 1:17,42144.298,0,
2020/7/11 22:18,42144.3179,0,
2020/7/12 19:03,42144.3484,0,
2020/7/12 20:08,42144.3571,0,
2020/7/13 18:32,42144.3963,0,
2020/7/14 20:22,42144.433,0,
2020/7/14 23:24,42144.4302,0,
2020/7/15 19:23,42144.4666,0,
2020/7/15 19:45,42144.4711,0,
2020/7/16 20:37,42144.5094,0,
2020/7/17 7:47,42144.5271,0,
2020/7/17 21:10,42144.5573,0,
2020/7/18 1:49,42144.5565,0,
2020/7/18 18:48,42144.5943,0,
2020/7/19 19:01,42144.6402,0,
2020/7/20 19:05,42144.6766,0,
2020/7/20 20:07,42144.6808,0,
2020/7/21 18:04,42144.7119,0,
2020/7/21 19:04,42144.7124,0,
2020/7/22 18:58,42144.7558,0,
2020/7/23 18:01,42144.8051,0,
2020/7/23 19:44,42144.8085,0,
2020/7/24 13:48,42144.8505,0,
2020/7/24 19:51,42144.8645,0,
2020/7/25 0:49,42144.874,0,
2020/7/25 18:15,42144.9115,0,
2020/7/25 21:07,42144.9135,0,
2020/7/26 19:28,42144.9678,0,
2020/7/27 1:23,42144.9824,0,
2020/7/27 18:19,42145.0238,0,
2020/7/27 19:37,42145.0246,0,
2020/7/28 1:41,42145.0356,0,
2020/7/28 20:03,42145.0792,0,
2020/7/29 18:46,42145.1358,0,
2020/7/29 22:49,42145.1436,0,
2020/7/30 20:30,42145.2038,0,
2020/7/31 0:44,42145.2058,0,
2020/7/31 19:27,42145.2632,0,
2020/8/1 19:05,42145.3282,0,
2020/8/2 17:29,42145.3909,0,
2020/8/3 6:03,42145.427,0,
2020/8/3 22:15,42145.4769,0,
2020/8/4 19:13,42145.5289,0,
2020/8/5 1:01,42145.5544,0,
2020/8/5 19:13,42145.6026,0,
2020/8/6 1:15,42145.6258,0,
2020/8/6 20:58,42145.6815,0,
2020/8/7 18:05,42145.7353,0,
2020/8/8 18:12,42145.8087,0,
2020/8/9 5:31,42145.8378,0,
2020/8/9 17:42,42145.8739,0,
2020/8/10 18:27,42145.9577,0,
2020/8/11 16:51,42146.0215,0,
2020/8/11 22:36,42146.0447,0,
2020/8/12 16:55,42146.0921,0,
2020/8/12 22:54,42146.1136,0,
2020/8/13 20:03,42146.1822,0,
2020/8/14 17:12,42146.2469,0,
2020/8/15 17:20,42146.3178,0,
2020/8/15 20:32,42146.3256,0,
2020/8/16 22:32,42146.4141,0,
2020/8/17 17:34,42146.4788,0,
2020/8/17 22:32,42146.495,0,
2020/8/18 17:41,42146.5564,0,
2020/8/19 17:48,42146.6336,0,
2020/8/19 23:16,42146.6566,0,
2020/8/20 4:32,42146.6698,0,
2020/8/20 20:35,42146.7283,0,
2020/8/21 16:46,42146.7961,0,
2020/8/21 22:27,42146.8143,0,
2020/8/22 16:27,42146.8776,0,
2020/8/22 22:43,42146.8986,0,
2020/8/23 16:34,42146.9604,0,
2020/8/24 16:41,42147.0523,0,
2020/8/25 3:01,42147.0901,0,
2020/8/25 16:48,42147.145,0,
2020/8/25 22:10,42147.168,0,
2020/8/26 22:20,42147.2623,0,
2020/8/27 17:03,42147.3335,0,
2020/8/27 22:45,42147.3505,0,
2020/8/28 21:16,42147.4458,0,
2020/8/29 0:16,42147.4505,0,
2020/8/29 18:15,42147.5217,0,
2020/8/30 21:44,42147.6398,0,
2020/8/31 15:39,42147.7023,0,
2020/8/31 19:13,42147.7278,0,
2020/9/1 19:31,42147.832,0,
2020/9/2 2:16,42147.8541,0,
2020/9/2 19:48,42147.9319,0,
2020/9/3 21:32,42148.0403,0,
2020/9/3 22:55,42148.044,0,
2020/9/4 20:27,42148.1285,0,
2020/9/5 19:09,42148.2151,0,
2020/9/5 21:58,42148.2285,0,
2020/9/6 14:48,42148.2994,0,
2020/9/7 14:55,42148.3994,0,
2020/9/9 15:10,42148.601,0,
2020/9/10 15:17,42148.708,0,
2020/9/11 3:24,42148.7637,0,
2020/9/11 14:47,42148.8158,0,
2020/9/12 1:44,42148.8511,0,
2020/9/12 18:03,42148.922,0,
2020/9/13 1:51,42148.9472,0,
2020/9/13 15:38,42149.018,0,
2020/9/14 15:45,42149.118,0,
2020/9/14 17:55,42149.1309,0,
2020/9/15 19:53,42149.2441,0,
2020/9/16 13:54,42149.3272,0,
2020/9/16 20:41,42149.3592,0,
2020/9/16 23:29,42149.3707,0,
2020/9/17 16:16,42149.4373,0,
2020/9/18 14:31,42149.5376,0,
2020/9/19 14:21,42149.6446,0,
2020/9/19 20:07,42149.6785,0,
2020/9/20 0:58,42149.7009,0,
2020/9/20 17:52,42149.7793,0,
2020/9/21 13:09,42149.8751,0,
2020/9/21 21:02,42149.9014,0,
2020/9/22 13:16,42149.9812,0,
2020/9/23 13:23,42150.0989,0,
2020/9/23 15:07,42150.107,0,
2020/9/24 13:31,42150.219,0,
2020/9/24 20:03,42150.251,0,
2020/9/25 14:34,42150.3414,0,
2020/9/25 20:28,42150.3756,0,
2020/9/26 20:36,42150.4921,0,
2020/9/27 13:52,42150.577,0,
2020/9/28 1:24,42150.6325,0,
2020/9/28 12:16,42150.6952,0,
2020/9/28 19:47,42150.7336,0,
2020/9/29 12:23,42150.8157,0,
2020/9/29 14:07,42150.8229,0,
2020/9/30 12:30,42150.9299,0,
2020/9/30 14:14,42150.9389,0,
2020/10/1 1:07,42150.9913,0,
2020/10/1 14:21,42151.0599,0,
2020/10/2 0:41,42151.1134,0,
2020/10/2 19:26,42151.212,0,
2020/10/3 0:48,42151.2353,0,
2020/10/3 19:39,42151.3327,0,
2020/10/4 12:59,42151.4151,0,
2020/10/4 15:27,42151.4266,0,
2020/10/5 1:03,42151.4762,0,
2020/10/5 13:06,42151.5322,0,
2020/10/6 1:10,42151.5977,0,
2020/10/6 13:14,42151.6636,0,
2020/10/7 1:17,42151.7162,0,
2020/10/7 13:21,42151.7804,0,
2020/10/8 11:45,42151.8899,0,
2020/10/8 13:28,42151.8977,0,
2020/10/9 1:31,42151.9566,0,
2020/10/9 11:52,42152.0109,0,
2020/10/9 13:35,42152.0182,0,
2020/10/10 0:21,42152.0753,0,
2020/10/10 20:08,42152.1793,0,
2020/10/11 12:06,42152.2538,0,
2020/10/12 12:13,42152.3888,0,
2020/10/12 20:44,42152.4277,0,
2020/10/13 0:04,42152.4445,0,
2020/10/13 21:06,42152.5563,0,
2020/10/14 0:24,42152.565,0,
2020/10/14 12:27,42152.6342,0,
2020/10/15 0:29,42152.6899,0,
2020/10/15 12:35,42152.7631,0,
2020/10/16 12:42,42152.8796,0,
2020/10/16 20:20,42152.9236,0,
2020/10/17 0:45,42152.9454,0,
2020/10/17 12:49,42153.009,0,
2020/10/18 13:50,42153.1432,0,
2020/10/18 19:29,42153.1765,0,
2020/10/18 23:16,42153.1987,0,
2020/10/19 21:14,42153.3231,0,
2020/10/20 11:27,42153.3959,0,
2020/10/21 0:34,42153.4629,0,
2020/10/22 11:41,42153.6609,0,
2020/10/22 20:40,42153.715,0,
2020/10/22 23:45,42153.7234,0,
2020/10/23 11:49,42153.8027,0,
2020/10/23 20:53,42153.8497,0,
2020/10/23 23:52,42153.8668,0,
2020/10/24 11:56,42153.9358,0,
2020/10/24 23:59,42154.0064,0,
2020/10/25 12:03,42154.0727,0,
2020/10/25 17:28,42154.103,0,
2020/10/26 12:10,42154.2019,0,
2020/10/26 20:11,42154.2501,0,
2020/10/27 0:14,42154.2731,0,
2020/10/27 12:17,42154.3414,0,
2020/10/28 10:41,42154.4703,0,
2020/10/29 10:48,42154.6006,0,
2020/10/29 19:28,42154.6527,0,
2020/10/29 23:13,42154.6681,0,
2020/10/30 10:55,42154.7376,0,
2020/10/31 11:03,42154.8729,0,
2020/11/1 11:10,42155.0119,0,
2020/11/1 22:38,42155.0777,0,
2020/11/2 11:17,42155.1399,0,
2020/11/2 21:37,42155.2055,0,
2020/11/2 23:20,42155.215,0,
2020/11/3 11:24,42155.273,0,
2020/11/4 11:31,42155.4108,0,
2020/11/4 21:51,42155.4728,0,
2020/11/5 11:38,42155.554,0,
2020/11/5 21:34,42155.6073,0,
2020/11/6 11:45,42155.6823,0,
2020/11/7 10:09,42155.809,0,
2020/11/7 12:32,42155.8252,0,
2020/11/10 20:51,42156.2707,0,
2020/11/11 10:38,42156.352,0,
2020/11/11 23:21,42156.4254,0,
2020/11/12 9:58,42157.8088,0,
2020/11/13 10:52,42156.6314,0,
2020/11/13 21:12,42156.691,0,
2020/11/14 21:19,42156.8219,0,
2020/11/15 11:06,42156.9076,0,
2020/11/15 21:26,42156.9698,0,
2020/11/16 9:30,42157.0396,0,
2020/11/17 9:37,42157.1845,0,
2020/11/18 9:44,42157.3156,0,
2020/11/18 21:48,42157.4011,0,
2020/11/19 20:12,42157.5378,0,
2020/11/20 9:59,42157.6199,0,
2020/11/20 20:19,42157.683,0,
2020/11/20 22:02,42157.6931,0,
2020/11/21 20:26,42157.82,0,
2020/11/22 10:13,42157.9116,0,
2020/11/22 20:33,42157.9739,0,
2020/11/23 11:36,42158.07,0,
2020/11/23 22:24,42158.1291,0,
2020/11/24 10:27,42158.1972,0,
2020/11/24 20:47,42158.2597,0,
2020/11/25 8:51,42158.3275,0,
2020/11/25 21:21,42158.4065,0,
2020/11/26 8:58,42158.4735,0,
2020/11/26 21:02,42158.5492,0,
2020/11/26 23:11,42158.5607,0,
2020/11/27 9:05,42158.615,0,
2020/11/27 21:54,42158.6943,0,
2020/11/28 9:12,42158.7593,0,
2020/11/29 9:20,42158.902,0,
2020/11/29 21:23,42158.9732,0,
2020/11/30 9:27,42159.0494,0,
2020/11/30 19:47,42159.1136,0,
2020/12/1 9:34,42159.1923,0,
2020/12/1 21:37,42159.2655,0,
2020/12/2 20:01,42159.3969,0,
2020/12/2 21:44,42159.4031,0,
2020/12/3 9:48,42159.4653,0,
2020/12/4 20:15,42159.6771,0,
2020/12/5 19:50,42159.8153,0,
2020/12/5 21:14,42159.8209,0,
2020/12/5 22:46,42159.8279,0,
2020/12/6 14:25,42159.9156,0,
2020/12/6 20:00,42159.9521,0,
2020/12/7 20:13,42160.0986,0,
2020/12/8 23:42,42160.2564,0,
2020/12/9 21:02,42160.3828,0,
2020/12/9 23:59,42160.4097,0,
2020/12/10 19:47,42160.5213,0,
