Timestamp,Value,Category,
2020/7/1 14:01,42257.2214,0,
2020/7/2 14:04,42257.1188,0,
2020/7/3 0:47,42257.0695,0,
2020/7/3 13:54,42257.0129,0,
2020/7/4 0:53,42256.9655,0,
2020/7/4 11:52,42256.9159,0,
2020/7/5 11:36,42256.8088,0,
2020/7/6 1:07,42256.7499,0,
2020/7/6 11:54,42256.6977,0,
2020/7/6 14:07,42256.6901,0,
2020/7/7 11:49,42256.5884,0,
2020/7/7 16:20,42256.57,0,
2020/7/8 11:39,42256.4762,0,
2020/7/8 13:39,42256.4672,0,
2020/7/9 1:27,42256.4105,0,
2020/7/9 13:31,42256.3536,0,
2020/7/10 11:34,42256.2397,0,
2020/7/10 13:37,42256.2372,0,
2020/7/11 13:35,42256.112,0,
2020/7/12 11:43,42255.9987,0,
2020/7/13 1:55,42255.9291,0,
2020/7/13 14:03,42255.8654,0,
2020/7/13 15:13,42255.8603,0,
2020/7/14 11:44,42255.756,0,
2020/7/14 14:05,42255.7428,0,
2020/7/15 12:28,42255.625,0,
2020/7/15 14:12,42255.6179,0,
2020/7/16 12:58,42255.499,0,
2020/7/17 13:45,42255.3603,0,
2020/7/18 11:50,42255.2456,0,
2020/7/19 14:12,42255.1069,0,
2020/7/20 11:53,42254.9905,0,
2020/7/20 14:09,42254.9793,0,
2020/7/21 6:54,42254.8899,0,
2020/7/21 14:03,42254.8522,0,
2020/7/22 14:17,42254.7293,0,
2020/7/23 13:37,42254.6095,0,
2020/7/25 10:42,42254.3835,0,
2020/7/25 13:27,42254.3705,0,
2020/7/26 13:43,42254.249,0,
2020/7/27 13:50,42254.1341,0,
2020/7/28 13:14,42254.0261,0,
2020/7/29 13:13,42253.921,0,
2020/7/30 13:12,42253.8164,0,
2020/7/30 14:49,42253.8088,0,
2020/7/31 13:11,42253.7119,0,
2020/7/31 14:17,42253.7068,0,
2020/8/1 13:01,42253.6096,0,
2020/8/2 1:26,42253.562,0,
2020/8/2 14:11,42253.5146,0,
2020/8/3 1:54,42253.4647,0,
2020/8/3 12:54,42253.4236,0,
2020/8/4 13:08,42253.3343,0,
2020/8/5 14:44,42253.2458,0,
2020/8/6 1:51,42253.2049,0,
2020/8/7 1:24,42253.1243,0,
2020/8/7 12:38,42253.0857,0,
2020/8/8 14:36,42253.0059,0,
2020/8/9 1:31,42252.9614,0,
2020/8/9 14:47,42252.9273,0,
2020/8/10 14:46,42252.8631,0,
2020/8/11 13:04,42252.8014,0,
2020/8/12 13:11,42252.7394,0,
2020/8/12 15:09,42252.7323,0,
2020/8/13 14:02,42252.6791,0,
2020/8/14 13:06,42252.6249,0,
2020/8/15 12:33,42252.5832,0,
2020/8/15 14:16,42252.5745,0,
2020/8/16 13:15,42252.5317,0,
2020/8/17 12:47,42252.4888,0,
2020/8/17 14:30,42252.4886,0,
2020/8/18 12:45,42252.4598,0,
2020/8/18 14:55,42252.4564,0,
2020/8/19 15:01,42252.4316,0,
2020/8/20 14:26,42252.408,0,
2020/8/21 13:31,42252.3947,0,
2020/8/21 14:59,42252.3936,0,
2020/8/22 12:38,42252.3843,0,
2020/8/22 14:49,42252.3826,0,
2020/8/22 15:24,42252.3803,0,
2020/8/23 14:37,42252.3812,0,
2020/8/24 12:43,42252.3801,0,
2020/8/24 14:52,42252.3792,0,
2020/8/25 14:59,42252.3871,0,
2020/8/26 11:12,42252.3975,0,
2020/8/26 14:53,42252.406,0,
2020/8/27 14:48,42252.424,0,
2020/8/28 13:05,42252.45,0,
2020/8/28 15:06,42252.4553,0,
2020/8/29 12:22,42252.4835,0,
2020/8/29 14:33,42252.4829,0,
2020/8/30 14:15,42252.5227,0,
2020/8/31 14:22,42252.5675,0,
2020/9/1 11:55,42252.6111,0,
2020/9/1 14:29,42252.6148,0,
2020/9/2 13:10,42252.6717,0,
2020/9/2 14:35,42252.6754,0,
2020/9/3 13:09,42252.7315,0,
2020/9/3 14:52,42252.7306,0,
2020/9/4 14:41,42252.8016,0,
2020/9/5 13:30,42252.8648,0,
2020/9/5 15:17,42252.8659,0,
2020/9/6 13:20,42252.9299,0,
2020/9/7 13:26,42253.0037,0,
2020/9/8 12:01,42253.0865,0,
2020/9/8 13:33,42253.0908,0,
2020/9/9 13:40,42253.1762,0,
2020/9/10 13:39,42253.2689,0,
2020/9/11 13:34,42253.3743,0,
2020/9/12 14:00,42253.4583,0,
