Timestamp,Value,Category,
2020/7/1 10:11,42149.9294,0,
2020/7/1 20:31,42149.9342,0,
2020/7/1 22:14,42149.935,0,
2020/7/2 20:38,42149.9468,0,
2020/7/2 22:35,42149.9476,0,
2020/7/3 20:45,42149.9608,0,
2020/7/4 8:49,42149.9681,0,
2020/7/4 20:53,42149.9762,0,
2020/7/5 9:09,42149.984,0,
2020/7/5 20:47,42149.9927,0,
2020/7/6 8:58,42150.0008,0,
2020/7/6 21:02,42150.0101,0,
2020/7/7 0:36,42150.0123,0,
2020/7/7 21:14,42150.0277,0,
2020/7/8 8:59,42150.0359,0,
2020/7/8 21:21,42150.0457,0,
2020/7/9 9:25,42150.0543,0,
2020/7/9 21:29,42150.0639,0,
2020/7/10 9:32,42150.0728,0,
2020/7/10 19:52,42150.0812,0,
2020/7/10 21:36,42150.0824,0,
2020/7/11 20:00,42150.1,0,
2020/7/11 22:28,42150.1017,0,
2020/7/12 20:07,42150.119,0,
2020/7/13 8:10,42150.1286,0,
2020/7/13 20:14,42150.1389,0,
2020/7/14 20:21,42150.1591,0,
2020/7/15 8:25,42150.1692,0,
2020/7/15 20:20,42150.1798,0,
2020/7/16 18:58,42150.2003,0,
2020/7/16 20:36,42150.2017,0,
2020/7/17 13:44,42150.2174,0,
2020/7/17 19:00,42150.2224,0,
2020/7/18 8:46,42150.2356,0,
2020/7/18 20:50,42150.2473,0,
2020/7/19 7:30,42150.2577,0,
2020/7/19 19:36,42150.27,0,
2020/7/20 7:44,42150.2821,0,
2020/7/20 22:52,42150.298,0,
2020/7/21 7:55,42150.3076,0,
2020/7/22 7:45,42150.333,0,
2020/7/22 19:36,42150.3465,0,
2020/7/23 19:43,42150.3739,0,
2020/7/24 19:50,42150.4025,0,
2020/7/25 19:57,42150.433,0,
2020/7/26 20:04,42150.4652,0,
2020/7/27 20:11,42150.4994,0,
2020/7/28 18:35,42150.533,0,
2020/7/29 18:43,42150.5714,0,
2020/7/30 18:50,42150.6126,0,
2020/7/31 19:30,42150.6554,0,
2020/8/1 1:23,42150.6658,0,
2020/8/1 19:35,42150.6991,0,
2020/8/1 22:35,42150.7045,0,
2020/8/2 17:28,42150.7392,0,
2020/8/3 12:43,42150.7748,0,
2020/8/3 22:13,42150.7921,0,
2020/8/4 0:49,42150.7963,0,
2020/8/4 13:03,42150.819,0,
2020/8/4 21:56,42150.8355,0,
2020/8/5 19:21,42150.8753,0,
2020/8/6 17:57,42150.9179,0,
2020/8/6 19:32,42150.9207,0,
2020/8/7 6:18,42150.94,0,
2020/8/7 18:04,42150.9624,0,
2020/8/8 6:21,42150.9851,0,
2020/8/8 18:11,42151.0081,0,
2020/8/9 0:05,42151.0185,0,
2020/8/9 17:42,42151.0521,0,
2020/8/10 17:51,42151.0983,0,
2020/8/11 16:49,42151.1428,0,
2020/8/11 17:59,42151.1451,0,
2020/8/12 16:57,42151.1899,0,
2020/8/13 0:21,42151.2047,0,
2020/8/13 16:51,42151.2378,0,
2020/8/13 18:47,42151.2417,0,
2020/8/14 12:50,42151.2778,0,
2020/8/15 5:14,42151.3112,0,
2020/8/15 17:43,42151.3367,0,
2020/8/15 19:07,42151.3395,0,
2020/8/16 20:55,42151.3927,0,
2020/8/17 21:13,42151.4434,0,
2020/8/18 19:59,42151.4916,0,
2020/8/19 13:53,42151.5299,0,
2020/8/19 19:54,42151.5428,0,
2020/8/20 20:32,42151.5972,0,
2020/8/21 20:51,42151.6521,0,
2020/8/22 1:18,42151.6624,0,
2020/8/22 18:08,42151.7022,0,
2020/8/23 21:26,42151.7678,0,
2020/8/24 21:34,42151.8277,0,
2020/8/24 23:22,42151.8325,0,
2020/8/25 16:47,42151.8773,0,
2020/8/26 1:03,42151.8991,0,
2020/8/27 17:01,42152.0067,0,
2020/8/27 21:06,42152.0176,0,
2020/8/28 10:48,42152.0554,0,
2020/8/28 21:21,42152.0851,0,
2020/8/29 11:06,42152.1235,0,
2020/8/29 18:10,42152.1437,0,
2020/8/29 23:14,42152.1577,0,
