Timestamp,Value,Category
2020/7/1 11:46,42136.9584,0
2020/7/1 22:07,42136.9108,0
2020/7/2 21:29,42136.8073,0
2020/7/3 22:21,42136.697,0
2020/7/4 22:28,42136.589,0
2020/7/5 21:25,42136.4888,0
2020/7/6 3:01,42136.4644,0
2020/7/6 21:43,42136.3821,0
2020/7/7 21:07,42136.2775,0
2020/7/7 22:50,42136.271,0
2020/7/8 15:58,42136.1974,0
2020/7/9 3:55,42136.1434,0
2020/7/9 11:01,42136.1157,0
2020/7/9 23:05,42136.0659,0
2020/7/10 20:49,42135.971,0
2020/7/10 23:55,42135.952,0
2020/7/11 21:07,42135.8638,0
2020/7/11 22:41,42135.8577,0
2020/7/13 2:02,42135.7449,0
2020/7/13 21:50,42135.6609,0
2020/7/14 20:14,42135.5678,0
2020/7/14 23:30,42135.5529,0
2020/7/15 14:47,42135.4883,0
2020/7/15 20:10,42135.4684,0
2020/7/16 20:29,42135.3682,0
2020/7/16 22:12,42135.3646,0
2020/7/17 18:15,42135.2829,0
2020/7/17 20:55,42135.2739,0
2020/7/17 22:19,42135.268,0
2020/7/18 21:50,42135.1706,0
2020/7/19 2:08,42135.1522,0
2020/7/19 20:51,42135.0794,0
2020/7/20 0:40,42135.0567,0
2020/7/20 20:03,42134.9879,0
2020/7/21 2:51,42134.9613,0
2020/7/22 0:48,42134.876,0
2020/7/22 19:43,42134.8108,0
2020/7/22 23:52,42134.7934,0
2020/7/23 21:20,42134.7131,0
2020/7/24 3:42,42134.6902,0
2020/7/24 19:44,42134.6317,0
2020/7/25 0:57,42134.6126,0
2020/7/25 20:13,42134.5424,0
2020/7/26 1:08,42134.5276,0
2020/7/26 19:31,42134.4669,0
2020/7/27 0:08,42134.4523,0
2020/7/27 20:05,42134.386,0
2020/7/28 20:06,42134.3101,0
2020/7/28 23:00,42134.2992,0
2020/7/29 15:50,42134.2449,0
2020/7/30 0:53,42134.2147,0
2020/7/31 1:11,42134.1417,0
2020/7/31 21:00,42134.0905,0
2020/8/1 1:20,42134.0787,0
2020/8/1 20:41,42134.0222,0
2020/8/2 0:06,42134.009,0
2020/8/3 2:01,42133.9405,0
2020/8/3 19:51,42133.896,0
2020/8/4 0:58,42133.882,0
2020/8/4 20:53,42133.828,0
2020/8/5 1:04,42133.8179,0
2020/8/5 20:50,42133.7698,0
2020/8/6 1:25,42133.7597,0
2020/8/6 20:44,42133.713,0
2020/8/7 17:58,42133.6621,0
2020/8/8 19:02,42133.6016,0
2020/8/9 19:03,42133.5431,0
2020/8/10 20:03,42133.4821,0
2020/8/11 18:27,42133.4315,0
2020/8/12 18:35,42133.3795,0
2020/8/13 18:48,42133.3313,0
2020/8/13 20:21,42133.3268,0
2020/8/15 2:31,42133.2605,0
2020/8/15 18:56,42133.2323,0
2020/8/16 19:04,42133.1897,0
2020/8/17 6:02,42133.1702,0
2020/8/17 19:11,42133.1438,0
2020/8/17 23:50,42133.1321,0
2020/8/18 19:18,42133.0991,0
2020/8/19 18:09,42133.0577,0
2020/8/20 17:56,42133.0258,0
2020/8/21 20:59,42132.9869,0
2020/8/22 17:52,42132.9609,0
2020/8/22 19:42,42132.9623,0
2020/8/23 16:28,42132.9382,0
2020/8/24 12:46,42132.9192,0
2020/8/24 18:18,42132.9122,0
2020/8/24 23:21,42132.9102,0
2020/8/25 13:04,42132.8937,0
2020/8/25 18:26,42132.8875,0
2020/8/26 1:12,42132.8817,0
2020/8/27 0:03,42132.8691,0
2020/8/27 22:46,42132.8556,0
2020/8/28 19:09,42132.8433,0
2020/8/29 5:13,42132.8313,0
2020/8/29 20:54,42132.8204,0
2020/8/30 17:46,42132.8151,0
2020/8/31 2:30,42132.8173,0
2020/8/31 16:37,42132.8128,0
2020/8/31 18:50,42132.8145,0
2020/9/1 16:43,42132.8106,0
2020/9/1 22:24,42132.8114,0
2020/9/2 18:37,42132.8075,0
2020/9/3 14:05,42132.8011,0
2020/9/3 17:48,42132.8028,0
2020/9/4 23:08,42132.8033,0
2020/9/5 2:28,42132.805,0
2020/9/5 18:03,42132.8033,0
2020/9/6 3:06,42132.8044,0
2020/9/6 18:14,42132.8072,0
2020/9/7 16:33,42132.8084,0
2020/9/8 2:54,42132.8145,0
2020/9/9 3:01,42132.8226,0
2020/9/9 15:04,42132.8274,0
2020/9/10 3:08,42132.8291,0
2020/9/10 16:55,42132.8363,0
2020/9/11 3:15,42132.8433,0
2020/9/11 17:02,42132.85,0
2020/9/12 15:26,42132.8632,0
2020/9/12 20:34,42132.8643,0
2020/9/13 15:33,42132.8744,0
2020/9/14 15:41,42132.8957,0
2020/9/15 2:17,42132.9066,0
2020/9/15 19:02,42132.9203,0
2020/9/16 2:08,42132.9264,0
2020/9/16 16:16,42132.9424,0
2020/9/17 3:04,42132.9541,0
2020/9/17 18:57,42132.9704,0
2020/9/19 2:30,42133.0065,0
2020/9/19 14:33,42133.0266,0
2020/9/20 3:24,42133.0406,0
2020/9/20 21:57,42133.0717,0
2020/9/21 2:44,42133.0795,0
2020/9/21 14:48,42133.0994,0
2020/9/22 19:35,42133.15,0
2020/9/23 2:59,42133.1629,0
2020/9/23 19:55,42133.1917,0
2020/9/24 14:15,42133.2284,0
2020/9/25 3:13,42133.2477,0
2020/9/25 14:20,42133.2734,0
2020/9/25 15:17,42133.2773,0
2020/9/26 3:21,42133.3045,0
2020/9/26 16:33,42133.3344,0
2020/9/27 20:53,42133.4018,0
2020/9/28 1:40,42133.4153,0
2020/9/28 21:15,42133.4595,0
2020/9/29 1:54,42133.4707,0
2020/9/29 14:03,42133.497,0
2020/9/30 1:33,42133.5261,0
2020/9/30 14:25,42133.5555,0
2020/10/1 13:18,42133.6086,0
2020/10/2 2:21,42133.64,0
2020/10/2 14:24,42133.6719,0
2020/10/3 2:28,42133.7043,0
2020/10/3 14:32,42133.7368,0
2020/10/4 13:36,42133.7992,0
2020/10/4 14:39,42133.8039,0
2020/10/5 12:52,42133.8607,0
2020/10/5 14:46,42133.8666,0
2020/10/6 1:06,42133.8977,0
2020/10/6 20:38,42133.9536,0
2020/10/7 1:14,42133.9688,0
2020/10/7 13:17,42134.0018,0
2020/10/8 13:26,42134.0734,0
2020/10/8 19:43,42134.0944,0
2020/10/9 1:40,42134.1092,0
2020/10/9 13:45,42134.149,0
2020/10/10 1:35,42134.1848,0
2020/10/10 21:37,42134.2458,0
2020/10/11 12:03,42134.2872,0
2020/10/11 20:29,42134.3152,0
2020/10/12 13:53,42134.3717,0
2020/10/12 22:10,42134.3991,0
2020/10/13 1:18,42134.4103,0
2020/10/14 2:04,42134.4951,0
2020/10/14 21:16,42134.5628,0
2020/10/15 1:20,42134.5765,0
2020/10/15 11:52,42134.6132,0
2020/10/16 12:25,42134.7002,0
2020/10/16 22:09,42134.7428,0
2020/10/17 0:57,42134.7478,0
2020/10/17 12:33,42134.792,0
2020/10/18 11:10,42134.8802,0
2020/10/18 18:15,42134.9054,0
2020/10/19 0:57,42134.9294,0
2020/10/19 21:31,42135.0114,0
2020/10/20 13:51,42135.0822,0
2020/10/21 0:36,42135.1236,0
2020/10/22 13:22,42135.282,0
2020/10/22 20:39,42135.3148,0
2020/10/22 23:43,42135.329,0
2020/10/23 12:49,42135.3822,0
2020/10/23 20:54,42135.4164,0
2020/10/23 23:50,42135.4289,0
2020/10/24 19:54,42135.521,0
2020/10/24 23:51,42135.5381,0
2020/10/25 12:01,42135.5915,0
2020/10/25 20:06,42135.6307,0
2020/10/26 12:08,42135.7032,0
2020/10/26 21:47,42135.7446,0
2020/10/27 0:11,42135.7544,0
2020/10/27 12:15,42135.8073,0
2020/10/28 13:39,42135.9248,0
2020/10/29 0:26,42135.9755,0
2020/10/29 12:29,42136.0309,0
2020/10/29 16:19,42136.0502,0
2020/10/30 0:33,42136.0894,0
2020/10/30 12:37,42136.1437,0
2020/10/31 11:01,42136.2498,0
2020/11/1 11:08,42136.3631,0
2020/11/1 21:58,42136.4152,0
2020/11/2 11:15,42136.4742,0
2020/11/2 20:52,42136.5179,0
2020/11/2 23:19,42136.5333,0
2020/11/3 12:51,42136.6027,0
2020/11/4 11:29,42136.7141,0
2020/11/4 21:50,42136.7644,0
2020/11/5 11:37,42136.8299,0
2020/11/5 21:36,42136.8775,0
2020/11/6 11:44,42136.948,0
2020/11/7 10:08,42137.0597,0
2020/11/7 11:51,42137.0689,0
2020/11/10 21:34,42137.484,0
2020/11/11 12:16,42137.5607,0
2020/11/12 10:06,42138.7942,0
2020/11/13 10:51,42137.8126,0
2020/11/14 21:19,42137.9993,0
2020/11/15 11:05,42138.0748,0
2020/11/15 21:26,42138.1317,0
2020/11/16 9:29,42138.1988,0
2020/11/16 11:48,42138.2128,0
2020/11/17 9:36,42138.3346,0
2020/11/18 9:44,42138.4762,0
2020/11/18 21:47,42138.5462,0
2020/11/19 20:11,42138.6778,0
2020/11/20 9:58,42138.7561,0
2020/11/20 21:37,42138.8258,0
2020/11/21 8:22,42138.8894,0
2020/11/21 20:26,42138.9627,0
2020/11/22 10:30,42139.0413,0
2020/11/22 20:33,42139.1029,0
2020/11/23 10:27,42139.1891,0
2020/11/23 20:40,42139.2479,0
2020/11/23 22:23,42139.2563,0
2020/11/24 20:47,42139.3876,0
2020/11/25 8:51,42139.4542,0
2020/11/25 21:21,42139.527,0
2020/11/26 8:58,42139.5973,0
2020/11/26 21:02,42139.6698,0
2020/11/27 9:05,42139.7431,0
2020/11/27 21:54,42139.8226,0
2020/11/28 9:12,42139.8917,0
2020/11/29 9:20,42140.0325,0
2020/11/29 22:47,42140.1112,0
2020/11/30 0:07,42140.1185,0
2020/11/30 9:27,42140.1736,0
2020/11/30 19:47,42140.2391,0
2020/12/1 9:34,42140.3192,0
2020/12/1 21:38,42140.392,0
2020/12/2 20:24,42140.528,0
2020/12/2 22:46,42140.5451,0
2020/12/3 8:05,42140.5983,0
2020/12/4 20:16,42140.8161,0
2020/12/5 17:34,42140.9426,0
2020/12/5 20:23,42140.9588,0
2020/12/6 14:23,42141.0613,0
2020/12/6 20:10,42141.101,0
2020/12/7 20:14,42141.2517,0
2020/12/8 18:16,42141.3852,0
2020/12/9 21:03,42141.5487,0
2020/12/9 23:58,42141.5649,0
2020/12/10 19:37,42141.6878,0
2020/12/11 21:25,42141.8468,0
2020/12/12 21:42,42141.9997,0
2020/12/12 23:17,42142.0095,0
2020/12/13 22:04,42142.1576,0
2020/12/14 7:41,42142.2195,0
2020/12/15 7:48,42142.3765,0
2020/12/15 19:52,42142.456,0
2020/12/16 7:55,42142.5344,0
2020/12/16 22:22,42142.6333,0
2020/12/17 8:02,42142.6926,0
2020/12/17 22:36,42142.7833,0
2020/12/18 8:09,42142.8446,0
2020/12/18 20:13,42142.9185,0
2020/12/19 8:16,42142.9981,0
2020/12/19 16:02,42143.0465,0
2020/12/19 23:51,42143.0963,0
2020/12/20 20:19,42143.2307,0
2020/12/21 19:44,42143.3825,0
2020/12/22 6:55,42143.4525,0
2020/12/22 21:34,42143.5519,0
2020/12/23 7:02,42143.6104,0
2020/12/24 19:13,42143.8428,0
2020/12/25 7:16,42143.9189,0
2020/12/25 19:20,42143.997,0
2020/12/26 7:23,42144.0763,0
2020/12/26 22:26,42144.1706,0
2020/12/27 7:31,42144.2258,0
2020/12/27 19:34,42144.3036,0
2020/12/28 21:49,42144.4716,0
2020/12/29 20:38,42144.6158,0
2020/12/30 18:12,42144.7502,0
2020/12/30 22:29,42144.7749,0
2021/1/1 19:53,42145.0638,0
2021/1/2 17:57,42145.1996,0
2021/1/3 20:29,42145.3637,0
2021/1/5 6:52,42145.5824,0
2021/1/5 21:05,42145.6701,0
2021/1/6 17:58,42145.8042,0
2021/1/7 17:52,42145.954,0
2021/1/8 15:50,42146.0954,0
2021/1/8 23:38,42146.1458,0
2021/1/9 20:47,42146.283,0
2021/1/10 17:48,42146.4197,0
2021/1/10 22:38,42146.4516,0
2021/1/11 17:33,42146.5743,0
2021/1/12 17:26,42146.7252,0
2021/1/13 18:09,42146.8907,0
2021/1/14 16:43,42147.0375,0
2021/1/15 16:40,42147.1906,0
2021/1/16 19:44,42147.364,0
2021/1/17 16:54,42147.5012,0
2021/1/18 19:02,42147.6684,0
2021/1/19 17:09,42147.8079,0
2021/1/19 20:41,42147.8297,0
2021/1/20 16:49,42147.9583,0
2021/1/21 16:41,42148.1075,0
2021/1/22 18:41,42148.2717,0
2021/1/23 15:54,42148.4036,0
2021/1/24 16:01,42148.5526,0
2021/1/24 20:48,42148.5814,0
2021/1/25 16:08,42148.701,0
2021/1/26 16:15,42148.8478,0
2021/1/27 20:57,42149.022,0
2021/1/28 20:22,42149.1637,0
2021/1/29 20:32,42149.3127,0
2021/1/30 14:15,42149.4163,0
2021/1/31 15:22,42149.5662,0
2021/1/31 21:10,42149.6028,0
2021/2/1 21:25,42149.7476,0
2021/2/2 15:22,42149.8569,0
2021/2/3 13:46,42149.9936,0
2021/2/3 15:29,42150.0048,0
2021/2/4 13:53,42150.1426,0
2021/2/5 15:43,42150.3022,0
2021/2/5 19:34,42150.3258,0
2021/2/6 20:53,42150.4787,0
2021/2/7 19:27,42150.6215,0
2021/2/8 12:13,42150.7243,0
2021/2/8 16:05,42150.7473,0
2021/2/9 14:28,42150.886,0
2021/2/10 15:06,42151.0344,0
2021/2/10 21:01,42151.0717,0
2021/2/11 14:48,42151.182,0
2021/2/12 13:07,42151.3176,0
2021/2/12 15:30,42151.3344,0
2021/2/13 13:14,42151.4663,0
2021/2/13 14:57,42151.4756,0
2021/2/14 15:04,42151.6232,0
2021/2/15 13:28,42151.7571,0
2021/2/15 15:11,42151.7672,0
2021/2/16 13:35,42151.9,0
2021/2/17 12:33,42152.0364,0
2021/2/17 14:31,42152.0473,0
2021/2/18 13:49,42152.1877,0
2021/2/19 19:06,42152.3594,0
2021/2/20 19:22,42152.5037,0
