Timestamp,Value,Category,
2020/7/1 18:17,41883.0872,0,
2020/7/2 7:03,41883.1713,0,
2020/7/2 16:35,41883.2341,0,
2020/7/2 17:44,41883.2416,0,
2020/7/3 17:31,41883.3982,0,
2020/7/4 5:36,41883.4776,0,
2020/7/4 17:40,41883.5536,0,
2020/7/5 14:01,41883.6783,0,
2020/7/5 17:48,41883.702,0,
2020/7/6 5:52,41883.7714,0,
2020/7/6 16:22,41883.8326,0,
2020/7/6 22:21,41883.8674,0,
2020/7/7 16:21,41883.965,0,
2020/7/8 15:37,41884.0802,0,
2020/7/9 16:37,41884.1957,0,
2020/7/10 12:19,41884.2649,0,
2020/7/10 15:02,41884.2718,0,
2020/7/11 12:30,41884.3325,0,
2020/7/11 14:24,41884.338,0,
2020/7/12 5:49,41884.3722,0,
2020/7/12 15:18,41884.3917,0,
2020/7/13 13:10,41884.4226,0,
2020/7/13 15:20,41884.4287,0,
2020/7/14 13:52,41884.4389,0,
2020/7/15 13:59,41884.4381,0,
2020/7/16 12:22,41884.4157,0,
2020/7/16 14:08,41884.4127,0,
2020/7/17 13:09,41884.3738,0,
2020/7/17 14:16,41884.3716,0,
2020/7/18 13:40,41884.3137,0,
2020/7/19 13:48,41884.2429,0,
2020/7/20 13:49,41884.1558,0,
2020/7/21 9:14,41884.0752,0,
2020/7/21 13:48,41884.0557,0,
2020/7/22 11:44,41883.957,0,
2020/7/23 11:23,41883.8434,0,
2020/7/24 11:20,41883.7218,0,
2020/7/24 15:11,41883.7033,0,
2020/7/25 15:02,41883.5771,0,
2020/7/26 10:19,41883.4751,0,
2020/7/27 10:28,41883.3474,0,
2020/7/28 11:23,41883.2179,0,
2020/7/29 13:04,41883.088,0,
2020/7/30 11:44,41882.9822,0,
2020/7/31 9:45,41882.8854,0,
2020/8/1 11:43,41882.7801,0,
2020/8/2 11:16,41882.6938,0,
2020/8/3 12:20,41882.6103,0,
2020/8/4 8:06,41882.5527,0,
2020/8/5 7:44,41882.4972,0,
2020/8/6 7:44,41882.4509,0,
2020/8/7 7:52,41882.414,0,
2020/8/8 7:57,41882.3964,0,
2020/8/9 7:08,41882.387,0,
2020/8/10 8:02,41882.3897,0,
2020/8/11 5:41,41882.4055,0,
2020/8/11 14:38,41882.4154,0,
2020/8/12 6:47,41882.4352,0,
2020/8/13 4:53,41882.4735,0,
2020/8/13 6:02,41882.4771,0,
2020/8/14 10:27,41882.5403,0,
2020/8/15 9:18,41882.5987,0,
2020/8/16 5:47,41882.6602,0,
2020/8/17 5:28,41882.7393,0,
2020/8/18 4:44,41882.8264,0,
2020/8/18 13:28,41882.8567,0,
2020/8/19 10:20,41882.9369,0,
2020/8/20 3:24,41883.0089,0,
2020/8/21 7:45,41883.1332,0,
2020/8/22 4:24,41883.2234,0,
2020/8/23 6:44,41883.3441,0,
2020/8/24 2:13,41883.431,0,
2020/8/25 2:42,41883.5421,0,
2020/8/26 2:36,41883.6488,0,
2020/8/26 11:07,41883.6813,0,
2020/8/27 0:54,41883.7381,0,
2020/8/28 3:18,41883.8434,0,
2020/8/28 8:19,41883.8643,0,
2020/8/29 1:10,41883.9231,0,
2020/8/30 9:56,41884.0256,0,
2020/8/31 4:38,41884.0752,0,
2020/8/31 19:47,41884.1081,0,
2020/8/31 22:08,41884.113,0,
2020/9/2 2:29,41884.1604,0,
2020/9/2 20:41,41884.1795,0,
2020/9/3 8:45,41884.1877,0,
2020/9/3 20:49,41884.191,0,
2020/9/4 8:53,41884.1935,0,
2020/9/4 20:58,41884.1891,0,
2020/9/5 9:02,41884.1786,0,
2020/9/5 22:49,41884.164,0,
2020/9/7 1:57,41884.1205,0,
2020/9/7 7:35,41884.1097,0,
2020/9/7 21:22,41884.0769,0,
2020/9/8 7:43,41884.0491,0,
2020/9/8 19:47,41884.0132,0,
2020/9/8 21:30,41884.0077,0,
2020/9/9 0:12,41883.9986,0,
2020/9/9 21:38,41883.9233,0,
2020/9/10 18:20,41883.8406,0,
2020/9/11 6:24,41883.7874,0,
2020/9/11 20:11,41883.724,0,
2020/9/12 6:32,41883.6727,0,
2020/9/13 2:05,41883.5729,0,
2020/9/13 18:44,41883.4833,0,
2020/9/14 17:09,41883.3563,0,
2020/9/15 6:29,41883.2777,0,
2020/9/15 19:00,41883.203,0,
2020/9/16 5:21,41883.142,0,
2020/9/16 19:09,41883.0613,0,
2020/9/17 5:29,41882.9995,0,
2020/9/18 18:51,41882.7856,0,
2020/9/19 17:50,41882.6599,0,
2020/9/21 4:37,41882.4857,0,
2020/9/22 2:59,41882.3859,0,
2020/9/22 4:00,41882.3812,0,
2020/9/22 14:48,41882.3387,0,
2020/9/23 3:18,41882.2927,0,
2020/9/23 14:56,41882.2519,0,
2020/9/24 3:46,41882.2122,0,
2020/9/24 14:58,41882.1838,0,
2020/9/25 3:08,41882.1557,0,
2020/9/25 15:12,41882.1325,0,
2020/9/26 4:12,41882.1138,0,
2020/9/26 15:20,41882.1014,0,
2020/9/26 20:42,41882.0964,0,
2020/9/27 17:40,41882.0876,0,
2020/9/28 0:15,41882.0887,0,
2020/9/28 15:37,41882.0984,0,
2020/9/28 21:18,41882.1019,0,
2020/9/29 1:56,41882.1058,0,
2020/9/29 14:01,41882.1229,0,
2020/9/30 12:26,41882.1648,0,
2020/9/30 14:10,41882.1689,0,
2020/10/1 1:15,41882.1957,0,
2020/10/1 14:18,41882.2334,0,
2020/10/2 12:26,41882.3095,0,
2020/10/2 19:29,41882.3352,0,
2020/10/3 0:47,41882.3564,0,
2020/10/4 0:55,41882.462,0,
2020/10/4 12:59,41882.5196,0,
2020/10/4 15:27,41882.5325,0,
2020/10/5 13:07,41882.6447,0,
2020/10/6 1:11,41882.7106,0,
2020/10/6 20:34,41882.8234,0,
2020/10/6 23:36,41882.8405,0,
2020/10/7 11:45,41882.9138,0,
2020/10/8 11:49,41883.0618,0,
2020/10/9 11:56,41883.2123,0,
2020/10/10 0:00,41883.2829,0,
2020/10/10 12:04,41883.359,0,
2020/10/10 21:07,41883.4141,0,
2020/10/11 10:29,41883.4988,0,
2020/10/11 20:50,41883.5605,0,
2020/10/12 10:35,41883.6424,0,
2020/10/12 21:15,41883.7028,0,
2020/10/12 22:42,41883.71,0,
2020/10/13 10:46,41883.7767,0,
2020/10/13 21:06,41883.8321,0,
2020/10/14 13:47,41883.9162,0,
2020/10/14 21:14,41883.9531,0,
2020/10/15 11:24,41884.0193,0,
2020/10/16 15:03,41884.1301,0,
2020/10/16 21:31,41884.1533,0,
2020/10/17 15:07,41884.2106,0,
2020/10/17 21:39,41884.2283,0,
2020/10/18 9:43,41884.2636,0,
2020/10/18 20:22,41884.2903,0,
2020/10/19 20:12,41884.335,0,
2020/10/20 14:35,41884.3587,0,
2020/10/20 20:20,41884.3636,0,
2020/10/21 6:45,41884.3708,0,
2020/10/22 14:34,41884.3713,0,
2020/10/22 19:00,41884.3669,0,
2020/10/23 11:34,41884.349,0,
2020/10/23 14:40,41884.3446,0,
2020/10/23 19:01,41884.338,0,
2020/10/24 5:36,41884.3225,0,
2020/10/24 19:09,41884.2942,0,
2020/10/25 13:16,41884.2509,0,
2020/10/25 19:17,41884.2341,0,
2020/10/26 14:52,41884.1759,0,
2020/10/26 17:42,41884.1649,0,
2020/10/27 5:46,41884.1254,0,
2020/10/27 17:50,41884.0791,0,
2020/10/28 5:54,41884.032,0,
2020/10/29 13:39,41883.8925,0,
2020/10/29 18:07,41883.8726,0,
2020/10/30 5:34,41883.8191,0,
2020/10/30 16:31,41883.7637,0,
2020/10/31 15:20,41883.6482,0,
2020/10/31 16:40,41883.6394,0,
2020/11/1 4:44,41883.579,0,
